Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,08/10/2015,Spend on Inventory - General,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,61638,Spend on Inventory - General,"£622,218.87"
Ministry of Defence,Ministry of Defence,27/10/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,67674,Cost of food purchases,"£620,982.59"
Ministry of Defence,Ministry of Defence,27/10/2015,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,67509,Estate + facilities management services - accommodation inventory + service,"£619,345.14"
Ministry of Defence,Ministry of Defence,13/10/2015,Grants to NDPBs,HO+CS,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,62795,New grant in aid and contributions without own account code,"£616,400.00"
Ministry of Defence,Ministry of Defence,28/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY (HOUSING PRIME) LIMITED,WV1 4HY,67863,Estate core services charge,"£615,007.26"
Ministry of Defence,Ministry of Defence,06/10/2015,Spend on Inventory - General,Defence Equipment + Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE21 7XX,60807,Spend on Inventory - General,"£602,485.20"
Ministry of Defence,Ministry of Defence,21/10/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,CM1 1QW,65289,Single use military equipment asset under construction - capital in year addition,"£600,000.00"
Ministry of Defence,Ministry of Defence,16/10/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,64082,Fiscal asset under construction - capital in year addition,"£598,632.31"
Ministry of Defence,Ministry of Defence,30/10/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LAGAN CONSTRUCTION INTERNATIONAL (GIBRALTAR) LTD,,68824,Fiscal asset under construction - capital in year addition,"£597,000.00"
Ministry of Defence,Ministry of Defence,05/10/2015,IT and communication services,JFC,FUJITSU SERVICES LIMITED,TW18 3BF,60294,Information technology services,"£596,894.36"
Ministry of Defence,Ministry of Defence,27/10/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,BANNOCKBURN HOMES LIMITED,EH2 1DF,67387,Property dwellings private finance initiative - service concession arrangement service charge,"£595,999.59"
Ministry of Defence,Ministry of Defence,12/10/2015,General services and support,Defence Equipment + Support,SAAB AB,,3200799,Defence equipment CLS/IOS service charge,"£587,302.00"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Sub Contracted Work,Divisions,IBM UNITED KINGDOM LIMITED,PO6 3AU,V - 9000167373 - 00212617,Sub Contracted Work,"£584,667.83"
Ministry of Defence,Ministry of Defence,26/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000007426,Works - estate management,"£584,298.85"
Ministry of Defence,Ministry of Defence,19/10/2015,Fees for professional services,DES Bespoke Trading Entity,BECHTEL MANAGEMENT COMPANY LIMITED,EC4 6RN,64517,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£584,103.49"
Ministry of Defence,Ministry of Defence,14/10/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TRAX KENYA LTD,,3200813,Fiscal asset under construction - capital in year addition,"£582,255.52"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2015,Sub Contracted Work,Divisions,UNIVERSITY OF BIRMINGHAM,B15 2TT,V - 9000167682 - 00213250,Sub Contracted Work,"£576,996.00"
Ministry of Defence,Ministry of Defence,21/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SERCO LIMITED,RG27 9UY,65685,Estate + facilities management services - accommodation inventory + service,"£564,153.93"
Ministry of Defence,Ministry of Defence,16/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,64063,Cost of food services,"£562,266.88"
Ministry of Defence,Ministry of Defence,13/10/2015,IT and communication services,Defence Equipment + Support,SOFTWARE BOX LIMITED,YO61 1ET,62989,Computer equipment costing below the capitalisation threshold,"£558,854.40"
Ministry of Defence,Ministry of Defence,20/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,65184,Cost of food services,"£554,748.19"
Ministry of Defence,Ministry of Defence,23/10/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,6000007337,Utilities consumed - electricity,"£548,146.20"
Ministry of Defence,Ministry of Defence,23/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,GOVERNMENT LEGAL DEPARTMENT,WC2B 4TS,66535,Equipment support project costs,"£543,420.43"
Ministry of Defence,Ministry of Defence,26/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,66890,Equipment support non-project costs,"£542,006.00"
Ministry of Defence,Ministry of Defence,30/10/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MORGAN SINDALL PLC.,W1W 8AJ,68858,Fiscal asset under construction - capital in year addition,"£540,455.60"
Ministry of Defence,Ministry of Defence,16/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,64183,Estate core services charge,"£538,849.79"
Ministry of Defence,Ministry of Defence,21/10/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,65365,Fiscal asset under construction - capital in year addition,"£526,648.95"
Ministry of Defence,Ministry of Defence,05/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,FWW FAHRZEUGWERK GMBH,D17348,3200769,Equipment support non-project costs,"£524,800.00"
Ministry of Defence,Ministry of Defence,07/10/2015,Estate management,Land Forces,HOLDFAST TRAINING SERVICES LTD,ME4 4UG,61052,Estate + facilities management services - accommodation inventory + service,"£519,428.42"
Ministry of Defence,Ministry of Defence,07/10/2015,Spend on Inventory - General,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,61154,Spend on Inventory - General,"£518,763.70"
Ministry of Defence,Ministry of Defence,19/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,64835,Cost of food services,"£518,311.76"
Ministry of Defence,Ministry of Defence,29/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,68394,Works services - excluding United States forces/NATO + married quarters,"£516,293.99"
Ministry of Defence,Ministry of Defence,23/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,ULTRA ELECTRONICS LIMITED,UB6 8UA,66817,Equipment support non-project costs,"£516,128.40"
Ministry of Defence,Ministry of Defence,28/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,68159,Estate + facilities management services - accommodation inventory + service,"£509,851.64"
Ministry of Defence,Ministry of Defence,08/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,61279,Equipment support non-project costs,"£509,253.90"
Ministry of Defence,Ministry of Defence,12/10/2015,Spend on Inventory - General,Defence Equipment + Support,SEYNTEX NV,CH61 1BE,62589,Spend on Inventory - General,"£507,915.00"
Ministry of Defence,Ministry of Defence,13/10/2015,Spend on Inventory - General,Defence Equipment + Support,SEYNTEX NV,CH61 1BE,62980,Spend on Inventory - General,"£507,915.00"
Ministry of Defence,Ministry of Defence,19/10/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,64502,Spend on Inventory - General,"£506,659.96"
Ministry of Defence,Ministry of Defence,12/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES LIMITED,B75 7RL,62275,Estate core services charge,"£504,016.65"
Ministry of Defence,Ministry of Defence,29/10/2015,Fees for professional services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,68407,Fees for professional services excluding legal fees,"£503,829.00"
Ministry of Defence,Defence Science and Technology Laboratory,02/10/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000167292 - 00212595,Repairs & Maintenance,"£498,887.40"
Ministry of Defence,Ministry of Defence,23/10/2015,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,66376,External military training ,"£491,282.02"
Ministry of Defence,Ministry of Defence,19/10/2015,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,64822,Equipment support non-project costs,"£491,049.93"
Ministry of Defence,Ministry of Defence,29/10/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,68270,Property dwellings private finance initiative - service concession arrangement service charge,"£489,206.97"
Ministry of Defence,Ministry of Defence,06/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,CM1 1QW,60623,Equipment support non-project costs,"£482,953.50"
Ministry of Defence,Ministry of Defence,30/10/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,68954,Cost of food purchases,"£480,967.04"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000167713 - 00213786,Repairs & Maintenance,"£479,785.40"
Ministry of Defence,Ministry of Defence,19/10/2015,Externally delivered education and training,Land Forces,RED SNAPPER RECRUITMENT LIMITED,ME8 0LS,64794,External military training ,"£477,713.39"
Ministry of Defence,National Army Museum  GIA,26/10/2015,Base Build,Operations,GILBERT ASH LTD,BT12 6HR,9866,NAM Site Reconstruction Interim Cert 9,"£472,597.16"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2015,Sub Contracted Work,Divisions,THALES OPTRONICS LIMITED,G51 4BZ,V - 9000167480 - 00212721,Sub Contracted Work,"£467,324.00"
Ministry of Defence,Ministry of Defence,23/10/2015,Fees for professional services,HO+CS,DELOITTE LLP,MK9 1FD,66482,The provision of advice and assistance relating to the strategy of an organisation,"£456,374.40"
Ministry of Defence,Ministry of Defence,15/10/2015,IT and communication services,Defence Equipment + Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,2000001261,Information technology services,"£440,163.26"
Ministry of Defence,Ministry of Defence,09/10/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,62037,Cost of food purchases,"£437,021.57"
Ministry of Defence,Ministry of Defence,05/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,60315,Equipment support non-project costs,"£436,547.30"
Ministry of Defence,Ministry of Defence,05/10/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,NEW NIEDERRHEIN ENERGIE UND WASSER GMBH,,6000006587,Utilities consumed - electricity,"£436,165.18"
Ministry of Defence,Ministry of Defence,02/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,59691,Equipment support non-project costs,"£431,071.27"
Ministry of Defence,Ministry of Defence,05/10/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ROSELEAD LIMITED,CB1 2JD,60476,Property dwellings private finance initiative - service concession arrangement service charge,"£429,944.20"
Ministry of Defence,Ministry of Defence,08/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,2000001153,Equipment support non-project costs,"£427,904.61"
Ministry of Defence,Defence Science and Technology Laboratory,30/10/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000167713 - 00213799,Repairs & Maintenance,"£427,288.12"
Ministry of Defence,Ministry of Defence,12/10/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,62558,Cost of food purchases,"£426,589.38"
Ministry of Defence,Ministry of Defence,08/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,61467,Cost of food services,"£423,120.90"
Ministry of Defence,Ministry of Defence,23/10/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,TRIMLINE LIMITED,SO14 5GN,66812,Fiscal asset under construction - capital in year addition,"£422,367.16"
Ministry of Defence,Ministry of Defence,12/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,LA14 1AF,62191,Equipment support non-project costs,"£420,000.00"
Ministry of Defence,Ministry of Defence,08/10/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SERCO LIMITED,RG27 9UY,61675,Rent buildings - non civil estate property and married quarter property,"£415,633.79"
Ministry of Defence,Defence Science and Technology Laboratory,02/10/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 9000167256 - 00208366,Sub Contracted Work,"£410,493.54"
Ministry of Defence,Defence Science and Technology Laboratory,16/10/2015,Sub Contracted Work,Divisions,THALES UK LIMITED,RH10  9PZ,V - 9000167476 - 00212727,Sub Contracted Work,"£408,179.00"
Ministry of Defence,Ministry of Defence,08/10/2015,Fees for professional services,JFC,DELOITTE LLP,MK9 1FD,61399,Fees for professional services excluding legal fees,"£402,660.00"
Ministry of Defence,Ministry of Defence,08/10/2015,Fees for professional services,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,61317,Fees for professional services excluding legal fees,"£399,980.00"
Ministry of Defence,Ministry of Defence,29/10/2015,Fees for professional services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,68407,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£395,168.00"
Ministry of Defence,Ministry of Defence,08/10/2015,Research and development,Air Command,SRC INC,,2000001162,Research and development incurred on projects with defence science and technology laboratory,"£394,466.84"
Ministry of Defence,Ministry of Defence,26/10/2015,Service and civilian recruitment,Air Command,DENTSU AEGIS LONDON LIMITED,NW1 3BF,66970,Service recruitment excluding recruitment related external assistance,"£391,082.33"
Ministry of Defence,Ministry of Defence,07/10/2015,IT and communication services,JFC,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,61057,Information technology services,"£389,655.00"
Ministry of Defence,Ministry of Defence,13/10/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,BRAMBLE HUB LIMITED,SE1 7SP,62753,Fiscal asset under construction - capital in year addition,"£389,394.00"
Ministry of Defence,Ministry of Defence,19/10/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR9 2UL,64710,Fees for professional services excluding legal fees,"£387,555.60"
Ministry of Defence,Ministry of Defence,08/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,61501,Equipment support project costs,"£385,903.16"
Ministry of Defence,Ministry of Defence,23/10/2015,General services and support,Defence Equipment + Support,BOEING DEFENCE U K LTD,BS16 1EJ,66398,Defence equipment CLS/IOS service charge,"£384,712.00"
Ministry of Defence,Defence Science and Technology Laboratory,02/10/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 9000167256 - 00211327,Sub Contracted Work,"£383,260.29"
